Connector_ID;Assignment_ID;DB_Status;SOB_ID;Connection_Status;Connection_Time_Stamp;DB_Status_Date_Active;DB_Status_Date_Inactive
CONN_20260105T163628825217Z_G6S33CKOKFAF;AID_20260105T163628821338Z_BDAXWKWBHJH7;Active;SOB_20260105T163329800149Z_JCT3ULF5JFBB;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163628865687Z_ZYOUIBY3P5FG;AID_20260105T163628863707Z_KF26KLPBRNAK;Active;SOB_20260105T163218733734Z_H233JVTSQ5HO;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163628866770Z_PF6N2IA6V5D6;AID_20260105T163628863707Z_KF26KLPBRNAK;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163628908919Z_PILOLTEIS5FL;AID_20260105T163628906605Z_ZPTV7HRJPNAH;Active;SOB_20260105T163218733876Z_DIDRSOI7NNE3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163628910237Z_ZUDUGUODLRGE;AID_20260105T163628906605Z_ZPTV7HRJPNAH;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163628948024Z_PRU7H2VURVBK;AID_20260105T163628945200Z_QHE2MXLM2FGH;Active;SOB_20260105T163218734014Z_M4PV7USN2FA2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163628949682Z_TAQBRLBRPZFW;AID_20260105T163628945200Z_QHE2MXLM2FGH;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163628986435Z_GSUMQIDTNFFS;AID_20260105T163628983858Z_7TKR7LUEOBB3;Active;SOB_20260105T163218734161Z_J6MIUMXL7ZE5;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163628988102Z_L6E5CLJ7NVC6;AID_20260105T163628983858Z_7TKR7LUEOBB3;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629082639Z_DSMJM52355H4;AID_20260105T163629079788Z_CEN7N5N5LFGZ;Active;SOB_20260105T163218734301Z_WVINEP75UNGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629083918Z_RABGB66Y3NGA;AID_20260105T163629079788Z_CEN7N5N5LFGZ;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629124285Z_4XMBBCDT4RHF;AID_20260105T163629122013Z_QY6WEVWTFJCB;Active;SOB_20260105T163218734448Z_3JZIL3AEDFFJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629125688Z_SH7KYFNGBZE5;AID_20260105T163629122013Z_QY6WEVWTFJCB;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629162154Z_WGPOV6OT2ZHF;AID_20260105T163629159781Z_Z53OG6P4YJFD;Active;SOB_20260105T163218734588Z_XUW5WFSK3VG2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629163789Z_7OZD73X2L5E3;AID_20260105T163629159781Z_Z53OG6P4YJFD;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629201531Z_ELMXWVVOIJC2;AID_20260105T163629199540Z_GKG6IUWCFBA3;Active;SOB_20260105T163218734727Z_63VHB2EIMRD2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629203644Z_XNSAFE2FP5ER;AID_20260105T163629199540Z_GKG6IUWCFBA3;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629243880Z_DRRYWAEBBRHF;AID_20260105T163629241831Z_35ABO4MFSFCL;Active;SOB_20260105T163218734869Z_IEZ3T76RLVGF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629245291Z_BSNHH6MJCFDE;AID_20260105T163629241831Z_35ABO4MFSFCL;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629287164Z_TXRBUB67DNFQ;AID_20260105T163629284539Z_SNVAEDZMI5GH;Active;SOB_20260105T163218735022Z_JATC2KQPOVHI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629289077Z_J2AT4OV265DC;AID_20260105T163629284539Z_SNVAEDZMI5GH;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629330026Z_HPKI4SB5CNAY;AID_20260105T163629327157Z_YU3DD2G5CJHV;Active;SOB_20260105T163218735170Z_WMMXWGJ3KVGK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629331373Z_E6LLYLWO3FGF;AID_20260105T163629327157Z_YU3DD2G5CJHV;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629373866Z_WDGCPXLXSNGS;AID_20260105T163629370066Z_FAYKGTA52NFV;Active;SOB_20260105T163218735313Z_OC7QFG562FGD;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629375272Z_SJZ4CBJCHVBA;AID_20260105T163629370066Z_FAYKGTA52NFV;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629415462Z_AXYCCLOTCJHT;AID_20260105T163629412584Z_FQY4GHVPEJH4;Active;SOB_20260105T163218735455Z_RWWHB4I7RJGK;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629416720Z_346DNOWM6JFN;AID_20260105T163629412584Z_FQY4GHVPEJH4;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629457075Z_A6MEKSLV2RFB;AID_20260105T163629454489Z_G6RCM74KMFCZ;Active;SOB_20260105T163218735596Z_QXHQO55NURCY;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629458426Z_WUCBOUMWRNDT;AID_20260105T163629454489Z_G6RCM74KMFCZ;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629498449Z_ZCGBQIHODNHY;AID_20260105T163629496252Z_BQENFOWO2RCW;Active;SOB_20260105T163218735737Z_XTYZ3N36YJFL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629500043Z_7XLMSVNSVVC6;AID_20260105T163629496252Z_BQENFOWO2RCW;Active;SOB_20260105T163329800322Z_JILH7Z2X6BAI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629540699Z_NI4TZQUV65FF;AID_20260105T163629538437Z_BSO2XFWUHBDP;Active;SOB_20260105T163218735887Z_NKKR2HUG4JDZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629541841Z_GWNLDEA675FT;AID_20260105T163629538437Z_BSO2XFWUHBDP;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629581393Z_KQF6LAMKIJBA;AID_20260105T163629577811Z_G4WBCUV6RZCG;Active;SOB_20260105T163218736031Z_OYLZBSY7DFGT;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629582601Z_VAWJHUC2UFC5;AID_20260105T163629577811Z_G4WBCUV6RZCG;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629626334Z_GLEJFXKXIZFS;AID_20260105T163629624317Z_PPNNMC4KT5BD;Active;SOB_20260105T163218736172Z_GX3FCUBIMJGN;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629628009Z_KPYFH4WS4NED;AID_20260105T163629624317Z_PPNNMC4KT5BD;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629669505Z_6JVT75QUZ5FH;AID_20260105T163629667352Z_CIB4MTQBM5BU;Active;SOB_20260105T163218736314Z_XH5HYEFR3BES;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629670900Z_ULTOMOTEJJB6;AID_20260105T163629667352Z_CIB4MTQBM5BU;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629710336Z_NMMHK7LQ7VGU;AID_20260105T163629707886Z_NZ3CPI3LRJFN;Active;SOB_20260105T163218736459Z_WXIMS7PTOFDQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629711939Z_EG5GRM3PRNGJ;AID_20260105T163629707886Z_NZ3CPI3LRJFN;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629755048Z_CQTIH2RTHNHM;AID_20260105T163629751629Z_DNOBF2A2G5DL;Active;SOB_20260105T163218736607Z_RJLBFXZUR5GL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629756776Z_IMVMHPD4VFHS;AID_20260105T163629751629Z_DNOBF2A2G5DL;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629796874Z_KMFO5JONE5FE;AID_20260105T163629793854Z_ANT3XNUROJBG;Active;SOB_20260105T163218736751Z_MW7OPTD2BNCA;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629798712Z_IHJK2K7X2RE7;AID_20260105T163629793854Z_ANT3XNUROJBG;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629841518Z_PJEUDA456NCX;AID_20260105T163629839408Z_GY3JXYAMAZFC;Active;SOB_20260105T163218736897Z_SB5U4KPRCFDP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629842649Z_3WF6LIDBHFBX;AID_20260105T163629839408Z_GY3JXYAMAZFC;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629885049Z_UG3HKPAAZ5FD;AID_20260105T163629882962Z_MCJ55CFWE5EP;Active;SOB_20260105T163218737037Z_UKYRKP3BVFFN;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629886641Z_KSE2TD35L5BS;AID_20260105T163629882962Z_MCJ55CFWE5EP;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629926254Z_YOOFTYOJLRGY;AID_20260105T163629924086Z_IK6HOECK3RCP;Active;SOB_20260105T163218737179Z_ZOWYZZNFABHX;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629927962Z_3SOD2632DBBX;AID_20260105T163629924086Z_IK6HOECK3RCP;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629969223Z_2CMNI5EZSFA4;AID_20260105T163629966941Z_GK2RXIWFSJHP;Active;SOB_20260105T163218737331Z_NHSQPUNEYZA5;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163629970605Z_GN2AFRUVRRED;AID_20260105T163629966941Z_GK2RXIWFSJHP;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630017571Z_AVGRENYDNZH5;AID_20260105T163630015543Z_BPZ42FHJ2VCD;Active;SOB_20260105T163218737472Z_HNON2UFFQZAP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630018685Z_7BXIMJWSNZCO;AID_20260105T163630015543Z_BPZ42FHJ2VCD;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630059681Z_7B6S2K5ABRBA;AID_20260105T163630057579Z_XJCKDIO3GFHQ;Active;SOB_20260105T163218737613Z_OCIJKOP4RNEO;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630061037Z_7CFDNDINZVC5;AID_20260105T163630057579Z_XJCKDIO3GFHQ;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630107274Z_G2NDI4VLQFHQ;AID_20260105T163630104988Z_6KYY2VJ6I5ES;Active;SOB_20260105T163218737757Z_BRY3U4U4BJDI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630108628Z_WEP2KASQY5GK;AID_20260105T163630104988Z_6KYY2VJ6I5ES;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630154468Z_PKYU6T463VDD;AID_20260105T163630150849Z_E2TAFW3N4RC4;Active;SOB_20260105T163218737916Z_7QYCQDX2ANAW;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630156741Z_VMCT5AGGX5AG;AID_20260105T163630150849Z_E2TAFW3N4RC4;Active;SOB_20260105T163329800497Z_HAYVCC7WCZGZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630202308Z_R324WLZROFER;AID_20260105T163630200133Z_AE2LQBF7OFE2;Active;SOB_20260105T163218738056Z_SPRZ7FFYS5AL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630203785Z_2O23347IWJHM;AID_20260105T163630200133Z_AE2LQBF7OFE2;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630249102Z_HHEG6NKBKREW;AID_20260105T163630246172Z_UMKK2R7PUFDT;Active;SOB_20260105T163218738197Z_GW7E4QRWJVAN;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630250431Z_NIBRGIAOHNAK;AID_20260105T163630246172Z_UMKK2R7PUFDT;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630294413Z_G3ZTIC5JCVGN;AID_20260105T163630291814Z_3XNIAZ53HZAN;Active;SOB_20260105T163218738336Z_SBZL5MM2ZRBX;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630296076Z_QJCIOFU3ZBFH;AID_20260105T163630291814Z_3XNIAZ53HZAN;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630342273Z_KZ4NAF4JXNCD;AID_20260105T163630339517Z_QZJB6TE7F5DB;Active;SOB_20260105T163218738477Z_MGPIDLYZQJGN;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630343540Z_I4WO3OEP4RAX;AID_20260105T163630339517Z_QZJB6TE7F5DB;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630390003Z_2FXFIM6O7BCU;AID_20260105T163630387201Z_V4GKJWPVONDW;Active;SOB_20260105T163218738627Z_KENKV6KH3JHM;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630391277Z_4RUX4MMX2ZDF;AID_20260105T163630387201Z_V4GKJWPVONDW;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630436524Z_DWLJ7R4OSFAE;AID_20260105T163630433988Z_PZPND2RUPZEV;Active;SOB_20260105T163218738768Z_KYNAFEZQJFGQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630438471Z_YDXUH3OLWRGU;AID_20260105T163630433988Z_PZPND2RUPZEV;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630483590Z_7WI4NYHGZVAR;AID_20260105T163630481453Z_RDR3RQMLCJGB;Active;SOB_20260105T163218738910Z_FOXTXLV3FRH3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630484710Z_IELR6DATRNH7;AID_20260105T163630481453Z_RDR3RQMLCJGB;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630531597Z_LZKVEMAINJG5;AID_20260105T163630527385Z_EGBQOFIIXRCI;Active;SOB_20260105T163218739047Z_45UBE2ITRBEE;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630533494Z_CZVWUO7QKNAL;AID_20260105T163630527385Z_EGBQOFIIXRCI;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630585186Z_UKIII6CO6ZGJ;AID_20260105T163630582782Z_XTLEO7CKTJFH;Active;SOB_20260105T163218739193Z_PUSHJ5DV4ZDL;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630587375Z_Z5GH7KDUJBFW;AID_20260105T163630582782Z_XTLEO7CKTJFH;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630640572Z_JLZWRFNCWJFJ;AID_20260105T163630636902Z_WX3TIQD5KVFD;Active;SOB_20260105T163218739341Z_6S6OAEWV7RH4;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630642118Z_YR4DBRMOEFHL;AID_20260105T163630636902Z_WX3TIQD5KVFD;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630733135Z_36Q2HFP24VCM;AID_20260105T163630694135Z_USQ2ORJNE5DK;Active;SOB_20260105T163218739484Z_5R2AWPWORVFX;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630735822Z_GYVVOKIH45GV;AID_20260105T163630694135Z_USQ2ORJNE5DK;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630808516Z_YPXYCMRJPRAX;AID_20260105T163630806125Z_NTP63H2P6RHB;Active;SOB_20260105T163218739629Z_CTMAHPK23NG2;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630809890Z_UCO5536T3RG4;AID_20260105T163630806125Z_NTP63H2P6RHB;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630858877Z_XW3JXQOAAZG4;AID_20260105T163630856630Z_ZOFG32J44JFS;Active;SOB_20260105T163218739773Z_3PHC4JIUXFBQ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630860042Z_6X5NJ2TZYBBD;AID_20260105T163630856630Z_ZOFG32J44JFS;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630908255Z_A52WXXEIIVCP;AID_20260105T163630906199Z_DSYCGAS7F5GR;Active;SOB_20260105T163218739915Z_ZPJQNKJSZNFV;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630909447Z_WTMSL4OYAJH3;AID_20260105T163630906199Z_DSYCGAS7F5GR;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630958107Z_R6GYVJRP6ZAH;AID_20260105T163630955945Z_QQRP6UQNPVHR;Active;SOB_20260105T163218740068Z_RMXMEUM72RHG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163630959298Z_FJWCGLBVE5E5;AID_20260105T163630955945Z_QQRP6UQNPVHR;Active;SOB_20260105T163329800681Z_D5UNMEKUN5BJ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631007612Z_XZEWXK7VBZCU;AID_20260105T163631004510Z_4ODKOAQ4CBHW;Active;SOB_20260105T163218740211Z_I43SBKT5HZBI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631008842Z_CNLBZZKDQFGN;AID_20260105T163631004510Z_4ODKOAQ4CBHW;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631059216Z_PGVT62OYJVGC;AID_20260105T163631057085Z_7DYO7N7YCNC4;Active;SOB_20260105T163218740356Z_N3NXB24Q5ZDW;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631060386Z_CKXOVQTENZDM;AID_20260105T163631057085Z_7DYO7N7YCNC4;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631112571Z_JYWZ5QJI5NAM;AID_20260105T163631109809Z_EFOZPFJ47NEW;Active;SOB_20260105T163218740501Z_UC4IKZBTQ5EA;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631115460Z_34ARFLHP4RCI;AID_20260105T163631109809Z_EFOZPFJ47NEW;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631166262Z_JM5YUY7DNNAP;AID_20260105T163631162850Z_TCMH6MMDRNH3;Active;SOB_20260105T163218740645Z_BYUF35664FFA;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631167622Z_G3WMSOALIFGQ;AID_20260105T163631162850Z_TCMH6MMDRNH3;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631224856Z_4CRJWDONNRFT;AID_20260105T163631220796Z_DO6RIPCV3NFN;Active;SOB_20260105T163218740795Z_DEMAAIFGG5HZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631226467Z_SGFHZEPLRBDC;AID_20260105T163631220796Z_DO6RIPCV3NFN;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631280795Z_46NG56EQOVD6;AID_20260105T163631277474Z_42HNNXVNZ5GU;Active;SOB_20260105T163218740940Z_REPDNX5LIBFN;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631283086Z_W2D664AOZ5HZ;AID_20260105T163631277474Z_42HNNXVNZ5GU;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631336903Z_4QTNTHB7EVFR;AID_20260105T163631334667Z_RWBVMNAOJZGD;Active;SOB_20260105T163218741089Z_SEGAKLQODNEI;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631338927Z_AAT5TQ3R4VDG;AID_20260105T163631334667Z_RWBVMNAOJZGD;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631390214Z_TSWFU73NSJGO;AID_20260105T163631387476Z_CARHEGTBKRDR;Active;SOB_20260105T163218741229Z_I5U6LKVEV5FZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631391464Z_U6XFTNIOPNDK;AID_20260105T163631387476Z_CARHEGTBKRDR;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631443413Z_TIU2RIW35RBY;AID_20260105T163631441296Z_HEY2BG6GBFCF;Active;SOB_20260105T163218741384Z_X44DULTEXVFF;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631444761Z_HRIRL2RHRBHT;AID_20260105T163631441296Z_HEY2BG6GBFCF;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631494934Z_HQKAZLEMKJDM;AID_20260105T163631492530Z_TYWQYVJ2JBFE;Active;SOB_20260105T163218741533Z_RQCMC42XYNEZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631496498Z_U6I2NNNPWVEV;AID_20260105T163631492530Z_TYWQYVJ2JBFE;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631546819Z_43NDJNJTRJF6;AID_20260105T163631543289Z_ASGD6PG2FRFY;Active;SOB_20260105T163218741676Z_GX7KWL3S3JCP;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631548271Z_BOANSRQMPFEN;AID_20260105T163631543289Z_ASGD6PG2FRFY;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631594169Z_KKLYDS674JGK;AID_20260105T163631592066Z_RA3VWIPXMRDA;Active;SOB_20260105T163218741818Z_LI3FWNTWXJCR;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631595613Z_L63LWO5OSFGJ;AID_20260105T163631592066Z_RA3VWIPXMRDA;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631641878Z_Q2RCGEMJWRFD;AID_20260105T163631639626Z_RU5ACW7XERCC;Active;SOB_20260105T163218741960Z_YCMOHGKHN5CX;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631643096Z_MESX7RLRGNCP;AID_20260105T163631639626Z_RU5ACW7XERCC;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631692524Z_DUAPRHUNKZBA;AID_20260105T163631690528Z_JL7Q6A5FT5CW;Active;SOB_20260105T163218742098Z_AK3XEASCUZE3;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631693637Z_7KXWDRRPHNHM;AID_20260105T163631690528Z_JL7Q6A5FT5CW;Active;SOB_20260105T163329800912Z_C7YBFQ4AA5GG;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
CONN_20260105T163631748340Z_ZRXMSZPTJJCV;AID_20260105T163631744678Z_QZJUQDVPNZHS;Active;SOB_20260105T163218742246Z_RQLZCIRG65BZ;ACTIVE;05-01-2026 16:36;05-01-2026 16:36;
